inventory_key,rental_key,rental_date_key,remaining,Total_Rental_Amount
2396,3798,,4576,7.95
2396,8433,,4576,7.95
2396,13778,,4576,7.95
2396,15219,,4576,7.95
2397,1442,,4577,5.960000000000001
2397,5428,,4577,5.960000000000001
2397,9920,,4577,5.960000000000001
2397,10675,,4577,5.960000000000001
2398,6046,,4579,3.9800000000000004
2398,10883,,4579,3.9800000000000004
2399,6512,,4579,3.9800000000000004
2399,10427,,4579,3.9800000000000004
2400,4992,,4578,9.97
2400,9028,,4578,9.97
2400,10533,,4578,9.97
2401,5113,,4578,4.97
2401,6845,,4578,4.97
2401,12472,,4578,4.97
2402,315,,4577,7.96
2402,4926,,4577,7.96
2402,8908,,4577,7.96
2402,13058,,4577,7.96
2403,7438,,4579,7.98
2403,11834,,4579,7.98
2404,5824,,4579,2.98
2404,13501,,4579,2.98
2405,656,,4577,14.96
2405,3423,,4577,14.96
2405,7589,,4577,14.96
2405,14128,,4577,14.96
2406,1821,,4577,6.96
2406,2876,,4577,6.96
2406,5636,,4577,6.96
2406,10485,,4577,6.96
2407,1406,,4576,8.950000000000001
2407,2983,,4576,8.950000000000001
2407,9174,,4576,8.950000000000001
2407,11946,,4576,8.950000000000001
2407,14770,,4576,8.950000000000001
2408,3919,,4578,8.97
2408,8200,,4578,8.97
2408,10799,,4578,8.97
2409,1516,,4576,15.950000000000001
2409,4113,,4576,15.950000000000001
2409,9903,,4576,15.950000000000001
2409,14182,,4576,15.950000000000001
2409,15037,,4576,15.950000000000001
2410,9769,,4579,5.98
2410,10603,,4579,5.98
2411,522,,4576,16.950000000000003
2411,2747,,4576,16.950000000000003
2411,9539,,4576,16.950000000000003
2411,11440,,4576,16.950000000000003
2411,15825,,4576,16.950000000000003
2412,284,,4577,11.96
2412,5103,,4577,11.96
2412,8186,,4577,11.96
2412,12210,,4577,11.96
2413,3105,,4578,20.97
2413,8198,,4578,20.97
2413,10185,,4578,20.97
2414,729,,4577,28.96
2414,3839,,4577,28.96
2414,6319,,4577,28.96
2414,12264,,4577,28.96
2415,924,,4577,24.96
2415,3224,,4577,24.96
2415,7373,,4577,24.96
2415,12523,,4577,24.96
2416,377,,4576,37.95
2416,2203,,4576,37.95
2416,8496,,4576,37.95
2416,12514,,4576,37.95
2416,14880,,4576,37.95
2417,698,,4577,23.96
2417,5278,,4577,23.96
2417,9627,,4577,23.96
2417,13743,,4577,23.96
2418,1567,,4577,22.96
2418,3478,,4577,22.96
2418,7617,,4577,22.96
2418,10177,,4577,22.96
2419,8914,,4579,12.98
2419,10812,,4579,12.98
2420,184,,4576,21.950000000000003
2420,5195,,4576,21.950000000000003
2420,8133,,4576,21.950000000000003
2420,14662,,4576,21.950000000000003
2420,15633,,4576,21.950000000000003
2421,2403,,4578,13.97
2421,9250,,4578,13.97
2421,12833,,4578,13.97
2422,737,,4576,19.950000000000003
2422,5050,,4576,19.950000000000003
2422,8228,,4576,19.950000000000003
2422,13224,,4576,19.950000000000003
2422,15601,,4576,19.950000000000003
2423,462,,4576,29.950000000000003
2423,2629,,4576,29.950000000000003
2423,8054,,4576,29.950000000000003
2423,11132,,4576,29.950000000000003
2423,15547,,4576,29.950000000000003
2424,2838,,4578,16.97
2424,7575,,4578,16.97
2424,10978,,4578,16.97
2425,7970,,4579,10.98
2425,12938,,4579,10.98
2426,2333,,4578,11.97
2426,8333,,4578,11.97
2426,12659,,4578,11.97
2427,1753,,4576,20.950000000000003
2427,5530,,4576,20.950000000000003
2427,9561,,4576,20.950000000000003
2427,12811,,4576,20.950000000000003
2427,14948,,4576,20.950000000000003
2428,2774,,4578,9.97
2428,8860,,4578,9.97
2428,13035,,4578,9.97
2429,868,,4577,6.96
2429,2149,,4577,6.96
2429,6798,,4577,6.96
2429,10373,,4577,6.96
2430,5392,,4578,5.970000000000001
2430,6646,,4578,5.970000000000001
2430,13684,,4578,5.970000000000001
2431,4159,,4578,16.97
2431,5810,,4578,16.97
2431,12093,,4578,16.97
2432,5893,,4579,7.98
2432,10700,,4579,7.98
2433,402,,4577,10.96
2433,3288,,4577,10.96
2433,5997,,4577,10.96
2433,13600,,4577,10.96
2434,4675,,4578,7.970000000000001
2434,9102,,4578,7.970000000000001
2434,11044,,4578,7.970000000000001
2435,3294,,4578,9.97
2435,5595,,4578,9.97
2435,10975,,4578,9.97
2436,1822,,4576,14.950000000000001
2436,4074,,4576,14.950000000000001
2436,6283,,4576,14.950000000000001
2436,11709,,4576,14.950000000000001
2436,15175,,4576,14.950000000000001
2437,5657,,4579,14.98
2437,10709,,4579,14.98
2438,75,,4577,24.96
2438,4778,,4577,24.96
2438,5687,,4577,24.96
2438,12427,,4577,24.96
2439,807,,4577,21.96
2439,5148,,4577,21.96
2439,7172,,4577,21.96
2439,14119,,4577,21.96
2440,863,,4576,26.950000000000003
2440,3509,,4576,26.950000000000003
2440,5901,,4576,26.950000000000003
2440,10391,,4576,26.950000000000003
2440,15384,,4576,26.950000000000003
2441,2020,,4576,23.950000000000003
2441,2256,,4576,23.950000000000003
2441,6626,,4576,23.950000000000003
2441,12919,,4576,23.950000000000003
2441,15620,,4576,23.950000000000003
2442,9519,,4579,11.98
2442,12294,,4579,11.98
2443,3981,,4576,28.950000000000003
2443,6764,,4576,28.950000000000003
2443,12717,,4576,28.950000000000003
2443,15318,,4576,28.950000000000003
2443,15868,,4576,28.950000000000003
2444,2730,,4578,2.9699999999999998
2444,8544,,4578,2.9699999999999998
2444,13195,,4578,2.9699999999999998
2445,6812,,4579,4.98
2445,11503,,4579,4.98
2446,2153,,4577,8.96
2446,6494,,4577,8.96
2446,14300,,4577,8.96
2446,15959,,4577,8.96
2447,2283,,4578,6.970000000000001
2447,9479,,4578,6.970000000000001
2447,13577,,4578,6.970000000000001
2448,1225,,4576,5.95
2448,2565,,4576,5.95
2448,6148,,4576,5.95
2448,12103,,4576,5.95
2448,14988,,4576,5.95
2449,3192,,4576,7.95
2449,6420,,4576,7.95
2449,14577,,4576,7.95
2449,15842,,4576,7.95
2449,15902,,4576,7.95
2450,123,,4576,7.95
2450,3625,,4576,7.95
2450,6928,,4576,7.95
2450,14107,,4576,7.95
2450,15174,,4576,7.95
2451,187,,4576,11.950000000000001
2451,4292,,4576,11.950000000000001
2451,6837,,4576,11.950000000000001
2451,12750,,4576,11.950000000000001
2451,14703,,4576,11.950000000000001
2452,1949,,4576,7.95
2452,3854,,4576,7.95
2452,6281,,4576,7.95
2452,14558,,4576,7.95
2452,15810,,4576,7.95
2453,2750,,4578,10.97
2453,9137,,4578,10.97
2453,13929,,4578,10.97
2454,8398,,4579,10.98
2454,12238,,4579,10.98
2455,7081,,4579,5.98
2455,10921,,4579,5.98
2456,4508,,4578,19.97
2456,7336,,4578,19.97
2456,12817,,4578,19.97
2457,866,,4577,17.96
2457,4008,,4577,17.96
2457,5870,,4577,17.96
2457,14281,,4577,17.96
2458,1036,,4576,35.95
2458,3292,,4576,35.95
2458,8825,,4576,35.95
2458,13196,,4576,35.95
2458,15407,,4576,35.95
2459,3606,,4578,11.97
2459,6704,,4578,11.97
2459,11603,,4578,11.97
2460,6415,,4579,14.98
2460,11453,,4579,14.98
2461,1981,,4577,5.96
2461,3352,,4577,5.96
2461,7429,,4577,5.96
2461,11160,,4577,5.96
2462,886,,4577,7.96
2462,5160,,4577,7.96
2462,7872,,4577,7.96
2462,12784,,4577,7.96
2463,318,,4577,5.96
2463,4568,,4577,5.96
2463,5957,,4577,5.96
2463,10841,,4577,5.96
2464,1271,,4576,15.950000000000001
2464,2265,,4576,15.950000000000001
2464,5925,,4576,15.950000000000001
2464,11805,,4576,15.950000000000001
2464,15329,,4576,15.950000000000001
2465,285,,4576,14.950000000000001
2465,4453,,4576,14.950000000000001
2465,7023,,4576,14.950000000000001
2465,10221,,4576,14.950000000000001
2465,15602,,4576,14.950000000000001
2466,4082,,4578,10.97
2466,7846,,4578,10.97
2466,13789,,4578,10.97
2467,631,,4576,15.950000000000001
2467,5162,,4576,15.950000000000001
2467,7946,,4576,15.950000000000001
2467,14269,,4576,15.950000000000001
2467,15526,,4576,15.950000000000001
2468,555,,4576,16.950000000000003
2468,5534,,4576,16.950000000000003
2468,8473,,4576,16.950000000000003
2468,13558,,4576,16.950000000000003
2468,15147,,4576,16.950000000000003
2469,2430,,4578,12.97
2469,9523,,4578,12.97
2469,13278,,4578,12.97
2470,1841,,4577,15.96
2470,4245,,4577,15.96
2470,6094,,4577,15.96
2470,12722,,4577,15.96
2471,558,,4577,21.96
2471,5008,,4577,21.96
2471,6856,,4577,21.96
2471,11930,,4577,21.96
2472,7273,,4579,9.98
2472,11845,,4579,9.98
2473,6507,,4579,10.97
2473,10717,,4579,10.97
2474,2844,,4578,9.97
2474,6998,,4578,9.97
2474,13105,,4578,9.97
2475,8525,,4579,15.96
2475,12185,,4579,15.96
2476,7938,,4579,5.98
2476,11857,,4579,5.98
2477,1342,,4576,27.950000000000003
2477,3226,,4576,27.950000000000003
2477,10036,,4576,27.950000000000003
2477,14127,,4576,27.950000000000003
2477,14779,,4576,27.950000000000003
2478,234,,4576,31.950000000000003
2478,3693,,4576,31.950000000000003
2478,6345,,4576,31.950000000000003
2478,10945,,4576,31.950000000000003
2478,15737,,4576,31.950000000000003
2479,5201,,4578,15.97
2479,10020,,4578,15.97
2479,10239,,4578,15.97
2480,5518,,4578,17.97
2480,6371,,4578,17.97
2480,13765,,4578,17.97
2481,1972,,4577,21.96
2481,3061,,4577,21.96
2481,8064,,4577,21.96
2481,15317,,4577,21.96
2482,322,,4576,20.950000000000003
2482,4878,,4576,20.950000000000003
2482,7964,,4576,20.950000000000003
2482,13380,,4576,20.950000000000003
2482,15721,,4576,20.950000000000003
2483,576,,4576,17.950000000000003
2483,3449,,4576,17.950000000000003
2483,6861,,4576,17.950000000000003
2483,10987,,4576,17.950000000000003
2483,15761,,4576,17.950000000000003
2484,97,,4577,8.96
2484,3820,,4577,8.96
2484,8518,,4577,8.96
2484,13879,,4577,8.96
2485,1156,,4576,15.950000000000001
2485,5376,,4576,15.950000000000001
2485,6190,,4576,15.950000000000001
2485,10264,,4576,15.950000000000001
2485,14984,,4576,15.950000000000001
2486,1326,,4577,10.96
2486,5078,,4577,10.96
2486,8363,,4577,10.96
2486,11104,,4577,10.96
2487,3999,,4578,9.97
2487,9797,,4578,9.97
2487,10872,,4578,9.97
2488,1881,,4577,9.96
2488,5094,,4577,9.96
2488,8083,,4577,9.96
2488,12290,,4577,9.96
2489,2948,,4578,11.97
2489,8455,,4578,11.97
2489,14370,,4578,11.97
2490,1987,,4576,17.950000000000003
2490,3769,,4576,17.950000000000003
2490,10038,,4576,17.950000000000003
2490,10805,,4576,17.950000000000003
2490,15468,,4576,17.950000000000003
2491,1052,,4577,15.96
2491,4885,,4577,15.96
2491,8585,,4577,15.96
2491,12197,,4577,15.96
2492,9748,,4579,6.98
2492,13356,,4579,6.98
2493,3217,,4578,6.970000000000001
2493,8791,,4578,6.970000000000001
2493,14064,,4578,6.970000000000001
2494,697,,4577,10.96
2494,5381,,4577,10.96
2494,6822,,4577,10.96
2494,13071,,4577,10.96
2495,611,,4577,32.96
2495,5533,,4577,32.96
2495,7873,,4577,32.96
2495,11970,,4577,32.96
2496,777,,4577,21.96
2496,3447,,4577,21.96
2496,8929,,4577,21.96
2496,11879,,4577,21.96
2497,2411,,4578,8.97
2497,9331,,4578,8.97
2497,13212,,4578,8.97
2498,3488,,4578,11.97
2498,5608,,4578,11.97
2498,12087,,4578,11.97
2499,9788,,4579,8.98
2499,10530,,4579,8.98
2500,4604,,4578,4.970000000000001
2500,9886,,4578,4.970000000000001
2500,13732,,4578,4.970000000000001
2501,2171,,4578,10.97
2501,10057,,4578,10.97
2501,13768,,4578,10.97
2502,8644,,4579,7.98
2502,12142,,4579,7.98
2503,1593,,4577,14.96
2503,4900,,4577,14.96
2503,6599,,4577,14.96
2503,11329,,4577,14.96
2504,1953,,4577,29.96
2504,3444,,4577,29.96
2504,7242,,4577,29.96
2504,11652,,4577,29.96
2505,5106,,4578,20.97
2505,8823,,4578,20.97
2505,14218,,4578,20.97
2506,503,,4577,31.96
2506,2560,,4577,31.96
2506,6514,,4577,31.96
2506,13026,,4577,31.96
2507,3875,,4576,29.950000000000003
2507,9633,,4576,29.950000000000003
2507,13547,,4576,29.950000000000003
2507,15772,,4576,29.950000000000003
2507,15864,,4576,29.950000000000003
2508,3524,,4578,18.97
2508,8069,,4578,18.97
2508,13963,,4578,18.97
2509,1130,,4576,31.950000000000003
2509,2620,,4576,31.950000000000003
2509,9598,,4576,31.950000000000003
2509,14238,,4576,31.950000000000003
2509,15023,,4576,31.950000000000003
2510,3306,,4578,10.97
2510,8796,,4578,10.97
2510,13493,,4578,10.97
2511,432,,4577,10.96
2511,3359,,4577,10.96
2511,5856,,4577,10.96
2511,12058,,4577,10.96
2512,1670,,4576,11.95
2512,2306,,4576,11.95
2512,8752,,4576,11.95
2512,13080,,4576,11.95
2512,15326,,4576,11.95
2513,161,,4576,9.950000000000001
2513,4435,,4576,9.950000000000001
2513,6618,,4576,9.950000000000001
2513,13185,,4576,9.950000000000001
2513,15117,,4576,9.950000000000001
2514,2850,,4578,10.97
2514,9050,,4578,10.97
2514,14678,,4578,10.97
2515,1560,,4577,13.96
2515,5559,,4577,13.96
2515,6254,,4577,13.96
2515,11571,,4577,13.96
2516,4610,,4578,7.970000000000001
2516,9894,,4578,7.970000000000001
2516,14284,,4578,7.970000000000001
2517,3187,,4578,10.97
2517,9311,,4578,10.97
2517,11910,,4578,10.97
2518,3342,,4578,10.97
2518,8569,,4578,10.97
2518,14449,,4578,10.97
2519,629,,4576,15.950000000000001
2519,3953,,4576,15.950000000000001
2519,10139,,4576,15.950000000000001
2519,13107,,4576,15.950000000000001
2519,15173,,4576,15.950000000000001
2520,8580,,4579,5.98
2520,12188,,4579,5.98
2521,3994,,4578,8.97
2521,9305,,4578,8.97
2521,10197,,4578,8.97
2522,2073,,4576,15.950000000000001
2522,2608,,4576,15.950000000000001
2522,8326,,4576,15.950000000000001
2522,12440,,4576,15.950000000000001
2522,15707,,4576,15.950000000000001
2523,3929,,4576,15.950000000000001
2523,8427,,4576,15.950000000000001
2523,11901,,4576,15.950000000000001
2523,15026,,4576,15.950000000000001
2523,15998,,4576,15.950000000000001
2524,7359,,4579,1.98
2524,13454,,4579,1.98
2525,2024,,4577,12.96
2525,4884,,4577,12.96
2525,9374,,4577,12.96
2525,12261,,4577,12.96
2526,1233,,4576,13.950000000000001
2526,4173,,4576,13.950000000000001
2526,8824,,4576,13.950000000000001
2526,14682,,4576,13.950000000000001
2526,15553,,4576,13.950000000000001
2527,2010,,4576,12.950000000000001
2527,2131,,4576,12.950000000000001
2527,6616,,4576,12.950000000000001
2527,14505,,4576,12.950000000000001
2527,15441,,4576,12.950000000000001
2528,9544,,4579,9.98
2528,10342,,4579,9.98
2529,1773,,4576,18.95
2529,4100,,4576,18.95
2529,10027,,4576,18.95
2529,11362,,4576,18.95
2529,15430,,4576,18.95
2530,9948,,4579,6.98
2530,11923,,4579,6.98
2531,7297,,4579,12.98
2531,11787,,4579,12.98
2532,1919,,4576,29.950000000000003
2532,3024,,4576,29.950000000000003
2532,7834,,4576,29.950000000000003
2532,10607,,4576,29.950000000000003
2532,15508,,4576,29.950000000000003
2533,1746,,4577,19.96
2533,2867,,4577,19.96
2533,9020,,4577,19.96
2533,13913,,4577,19.96
2534,7705,,4579,11.98
2534,13075,,4579,11.98
2535,4609,,4578,16.97
2535,9233,,4578,16.97
2535,11178,,4578,16.97
2536,4467,,4578,14.97
2536,8920,,4578,14.97
2536,11846,,4578,14.97
2537,5542,,4578,16.97
2537,8657,,4578,16.97
2537,14530,,4578,16.97
2538,3842,,4578,12.97
2538,8178,,4578,12.97
2538,14660,,4578,12.97
2539,1187,,4576,23.950000000000003
2539,2522,,4576,23.950000000000003
2539,8595,,4576,23.950000000000003
2539,11493,,4576,23.950000000000003
2539,14737,,4576,23.950000000000003
2540,6197,,4579,5.98
2540,13424,,4579,5.98
2541,5407,,4578,12.97
2541,9337,,4578,12.97
2541,12508,,4578,12.97
2542,6948,,4579,8.98
2542,11083,,4579,8.98
2543,3461,,4578,11.97
2543,7570,,4578,11.97
2543,10333,,4578,11.97
2544,7080,,4579,11.98
2544,13896,,4579,11.98
2545,1830,,4576,16.950000000000003
2545,3647,,4576,16.950000000000003
2545,6781,,4576,16.950000000000003
2545,13961,,4576,16.950000000000003
2545,15738,,4576,16.950000000000003
2546,1060,,4577,13.96
2546,4783,,4577,13.96
2546,8187,,4577,13.96
2546,12892,,4577,13.96
2547,2512,,4578,8.97
2547,6079,,4578,8.97
2547,12303,,4578,8.97
2548,3205,,4578,8.97
2548,8649,,4578,8.97
2548,12794,,4578,8.97
2549,7790,,4579,5.98
2549,12134,,4579,5.98
2550,1474,,4576,15.950000000000001
2550,4208,,4576,15.950000000000001
2550,6055,,4576,15.950000000000001
2550,10283,,4576,15.950000000000001
2550,15774,,4576,15.950000000000001
2551,250,,4577,13.96
2551,4045,,4577,13.96
2551,9525,,4577,13.96
2551,11214,,4577,13.96
2552,4689,,4577,13.96
2552,7348,,4577,13.96
2552,13798,,4577,13.96
2552,15876,,4577,13.96
2553,8663,,4579,4.98
2553,11138,,4579,4.98
2554,3758,,4578,7.970000000000001
2554,5750,,4578,7.970000000000001
2554,10386,,4578,7.970000000000001
2555,1896,,4576,4.95
2555,2903,,4576,4.95
2555,8736,,4576,4.95
2555,10868,,4576,4.95
2555,15400,,4576,4.95
2556,393,,4576,7.95
2556,4516,,4576,7.95
2556,6804,,4576,7.95
2556,11035,,4576,7.95
2556,15770,,4576,7.95
2557,1463,,4577,6.96
2557,4166,,4577,6.96
2557,8694,,4577,6.96
2557,13924,,4577,6.96
2558,1167,,4576,17.950000000000003
2558,3393,,4576,17.950000000000003
2558,8779,,4576,17.950000000000003
2558,13840,,4576,17.950000000000003
2558,15017,,4576,17.950000000000003
2559,8437,,4579,8.98
2559,13317,,4579,8.98
2560,720,,4576,15.950000000000001
2560,2708,,4576,15.950000000000001
2560,9879,,4576,15.950000000000001
2560,12803,,4576,15.950000000000001
2560,15305,,4576,15.950000000000001
2561,1106,,4576,20.950000000000003
2561,4835,,4576,20.950000000000003
2561,8943,,4576,20.950000000000003
2561,12598,,4576,20.950000000000003
2561,15806,,4576,20.950000000000003
2562,6359,,4579,1.98
2562,11961,,4579,1.98
2563,1908,,4577,6.960000000000001
2563,4843,,4577,6.960000000000001
2563,8626,,4577,6.960000000000001
2563,12095,,4577,6.960000000000001
2564,5396,,4578,4.970000000000001
2564,6627,,4578,4.970000000000001
2564,14253,,4578,4.970000000000001
2565,678,,4577,4.96
2565,3580,,4577,4.96
2565,10048,,4577,4.96
2565,10670,,4577,4.96
2566,4186,,4578,2.9699999999999998
2566,9421,,4578,2.9699999999999998
2566,14378,,4578,2.9699999999999998
2567,1693,,4577,3.96
2567,5196,,4577,3.96
2567,7243,,4577,3.96
2567,11060,,4577,3.96
2568,1783,,4576,29.950000000000003
2568,3834,,4576,29.950000000000003
2568,5688,,4576,29.950000000000003
2568,10206,,4576,29.950000000000003
2568,15555,,4576,29.950000000000003
2569,1346,,4576,28.950000000000003
2569,2543,,4576,28.950000000000003
2569,6653,,4576,28.950000000000003
2569,14174,,4576,28.950000000000003
2569,14956,,4576,28.950000000000003
2570,5417,,4578,18.97
2570,9307,,4578,18.97
2570,14543,,4578,18.97
2571,4857,,4577,23.96
2571,5976,,4577,23.96
2571,13881,,4577,23.96
2571,15888,,4577,23.96
2572,3931,,4578,14.97
2572,9293,,4578,14.97
2572,13339,,4578,14.97
2573,1635,,4576,29.950000000000003
2573,5047,,4576,29.950000000000003
2573,9660,,4576,29.950000000000003
2573,10584,,4576,29.950000000000003
2573,15742,,4576,29.950000000000003
2574,999,,4576,32.95
2574,3081,,4576,32.95
2574,5748,,4576,32.95
2574,10422,,4576,32.95
2574,14878,,4576,32.95
2575,5055,,4578,13.97
2575,6529,,4578,13.97
2575,10285,,4578,13.97
2576,578,,4577,13.96
2576,3873,,4577,13.96
2576,9518,,4577,13.96
2576,10516,,4577,13.96
2577,1506,,4576,31.950000000000003
2577,3631,,4576,31.950000000000003
2577,6378,,4576,31.950000000000003
2577,13138,,4576,31.950000000000003
2577,14742,,4576,31.950000000000003
2578,520,,4577,20.96
2578,3267,,4577,20.96
2578,6590,,4577,20.96
2578,13014,,4577,20.96
2579,367,,4576,24.950000000000003
2579,3269,,4576,24.950000000000003
2579,9055,,4576,24.950000000000003
2579,10634,,4576,24.950000000000003
2579,14708,,4576,24.950000000000003
2580,262,,4577,5.96
2580,3905,,4577,5.96
2580,8205,,4577,5.96
2580,11327,,4577,5.96
2581,691,,4577,5.96
2581,4702,,4577,5.96
2581,6723,,4577,5.96
2581,11778,,4577,5.96
2582,2285,,4578,12.97
2582,7268,,4578,12.97
2582,14510,,4578,12.97
2583,2019,,4576,29.950000000000003
2583,5034,,4576,29.950000000000003
2583,7399,,4576,29.950000000000003
2583,14649,,4576,29.950000000000003
2583,15518,,4576,29.950000000000003
2584,8734,,4579,12.98
2584,13824,,4579,12.98
2585,7897,,4579,9.98
2585,12172,,4579,9.98
2586,5132,,4578,19.97
2586,9260,,4578,19.97
2586,13964,,4578,19.97
2587,2737,,4578,19.97
2587,8232,,4578,19.97
2587,10267,,4578,19.97
2588,5131,,4578,16.97
2588,8659,,4578,16.97
2588,13994,,4578,16.97
2589,963,,4577,31.96
2589,3329,,4577,31.96
2589,6740,,4577,31.96
2589,13144,,4577,31.96
2590,1596,,4576,15.950000000000001
2590,5405,,4576,15.950000000000001
2590,8547,,4576,15.950000000000001
2590,14122,,4576,15.950000000000001
2590,14836,,4576,15.950000000000001
2591,9955,,4579,5.98
2591,10220,,4579,5.98
2592,3355,,4578,16.97
2592,5743,,4578,16.97
2592,10479,,4578,16.97
2593,8059,,4579,13.98
2593,12779,,4579,13.98
2594,8117,,4579,15.98
2594,12914,,4579,15.98
2595,919,,4576,28.950000000000003
2595,2363,,4576,28.950000000000003
2595,8408,,4576,28.950000000000003
2595,13625,,4576,28.950000000000003
2595,15036,,4576,28.950000000000003
2596,2335,,4577,23.96
2596,9066,,4577,23.96
2596,12045,,4577,23.96
2596,15978,,4577,23.96
2597,134,,4576,21.950000000000003
2597,3429,,4576,21.950000000000003
2597,10093,,4576,21.950000000000003
2597,12444,,4576,21.950000000000003
2597,14884,,4576,21.950000000000003
2598,563,,4576,19.950000000000003
2598,3709,,4576,19.950000000000003
2598,9704,,4576,19.950000000000003
2598,10404,,4576,19.950000000000003
2598,14799,,4576,19.950000000000003
2599,817,,4577,14.96
2599,2314,,4577,14.96
2599,8560,,4577,14.96
2599,10783,,4577,14.96
2600,1478,,4576,21.950000000000003
2600,4442,,4576,21.950000000000003
2600,7245,,4576,21.950000000000003
2600,14073,,4576,21.950000000000003
2600,15608,,4576,21.950000000000003
2601,1413,,4577,12.96
2601,4540,,4577,12.96
2601,9574,,4577,12.96
2601,11934,,4577,12.96
2602,5737,,4579,11.98
2602,10334,,4579,11.98
2603,8240,,4579,10.98
2603,10513,,4579,10.98
2604,8381,,4579,12.98
2604,12769,,4579,12.98
2605,4237,,4578,13.97
2605,7561,,4578,13.97
2605,13787,,4578,13.97
2606,6899,,4579,13.98
2606,13517,,4579,13.98
2607,3822,,4578,13.97
2607,7173,,4578,13.97
2607,13318,,4578,13.97
2608,724,,4577,13.96
2608,4665,,4577,13.96
2608,9896,,4577,13.96
2608,12138,,4577,13.96
2609,485,,4576,26.950000000000003
2609,4986,,4576,26.950000000000003
2609,7101,,4576,26.950000000000003
2609,12986,,4576,26.950000000000003
2609,14780,,4576,26.950000000000003
2610,1396,,4576,24.950000000000003
2610,5545,,4576,24.950000000000003
2610,6711,,4576,24.950000000000003
2610,11150,,4576,24.950000000000003
2610,15589,,4576,24.950000000000003
2611,3223,,4578,9.97
2611,7459,,4578,9.97
2611,14688,,4578,9.97
2612,319,,4576,19.950000000000003
2612,4770,,4576,19.950000000000003
2612,9829,,4576,19.950000000000003
2612,12606,,4576,19.950000000000003
2612,14733,,4576,19.950000000000003
2613,3138,,4578,10.97
2613,9057,,4578,10.97
2613,11681,,4578,10.97
2614,7909,,4579,5.98
2614,13187,,4579,5.98
2615,9626,,4579,4.98
2615,11856,,4579,4.98
2616,211,,4576,16.950000000000003
2616,3814,,4576,16.950000000000003
2616,6089,,4576,16.950000000000003
2616,13235,,4576,16.950000000000003
2616,15672,,4576,16.950000000000003
2617,4754,,4578,6.970000000000001
2617,8065,,4578,6.970000000000001
2617,12871,,4578,6.970000000000001
2618,4418,,4578,7.970000000000001
2618,8004,,4578,7.970000000000001
2618,10542,,4578,7.970000000000001
2619,569,,4577,8.96
2619,3548,,4577,8.96
2619,7701,,4577,8.96
2619,14468,,4577,8.96
2620,2784,,4578,20.97
2620,9752,,4578,20.97
2620,12112,,4578,20.97
2621,1155,,4576,34.95
2621,4175,,4576,34.95
2621,9035,,4576,34.95
2621,13322,,4576,34.95
2621,14851,,4576,34.95
2622,5875,,4579,16.98
2622,13081,,4579,16.98
2623,1717,,4576,31.950000000000003
2623,2371,,4576,31.950000000000003
2623,6321,,4576,31.950000000000003
2623,11241,,4576,31.950000000000003
2623,15227,,4576,31.950000000000003
2624,2626,,4578,22.97
2624,9630,,4578,22.97
2624,11522,,4578,22.97
2625,1626,,4577,28.96
2625,3221,,4577,28.96
2625,8342,,4577,28.96
2625,10474,,4577,28.96
2626,4607,,4578,8.97
2626,8994,,4578,8.97
2626,14292,,4578,8.97
2627,1511,,4576,15.950000000000001
2627,2685,,4576,15.950000000000001
2627,10013,,4576,15.950000000000001
2627,11363,,4576,15.950000000000001
2627,15402,,4576,15.950000000000001
2628,3099,,4577,13.96
2628,9067,,4577,13.96
2628,10985,,4577,13.96
2628,15941,,4577,13.96
2629,1078,,4576,23.950000000000003
2629,2158,,4576,23.950000000000003
2629,9499,,4576,23.950000000000003
2629,11394,,4576,23.950000000000003
2629,15332,,4576,23.950000000000003
2630,3840,,4578,3.9699999999999998
2630,7417,,4578,3.9699999999999998
2630,10567,,4578,3.9699999999999998
2631,1816,,4576,13.950000000000001
2631,4285,,4576,13.950000000000001
2631,7801,,4576,13.950000000000001
2631,13125,,4576,13.950000000000001
2631,15841,,4576,13.950000000000001
2632,6682,,4579,12.98
2632,13241,,4579,12.98
2633,1027,,4576,35.95
2633,4943,,4576,35.95
2633,6926,,4576,35.95
2633,13438,,4576,35.95
2633,15520,,4576,35.95
2634,2185,,4578,15.97
2634,6203,,4578,15.97
2634,13591,,4578,15.97
2635,786,,4576,31.950000000000003
2635,3005,,4576,31.950000000000003
2635,7826,,4576,31.950000000000003
2635,14138,,4576,31.950000000000003
2635,15195,,4576,31.950000000000003
2636,1759,,4576,33.95
2636,3657,,4576,33.95
2636,6962,,4576,33.95
2636,10525,,4576,33.95
2636,15484,,4576,33.95
2637,1592,,4576,37.95
2637,3633,,4576,37.95
2637,7383,,4576,37.95
2637,12591,,4576,37.95
2637,14739,,4576,37.95
2638,4567,,4578,17.97
2638,9266,,4578,17.97
2638,10475,,4578,17.97
2639,7940,,4579,17.98
2639,12924,,4579,17.98
2640,3314,,4578,20.97
2640,9785,,4578,20.97
2640,13806,,4578,20.97
2641,5575,,4578,23.97
2641,6586,,4578,23.97
2641,10286,,4578,23.97
2642,8763,,4579,9.98
2642,12434,,4579,9.98
2643,10008,,4579,20.98
2643,12301,,4579,20.98
2644,1630,,4577,33.96
2644,5009,,4577,33.96
2644,7205,,4577,33.96
2644,11276,,4577,33.96
2645,2105,,4576,29.950000000000003
2645,2316,,4576,29.950000000000003
2645,5869,,4576,29.950000000000003
2645,14635,,4576,29.950000000000003
2645,15388,,4576,29.950000000000003
