rental_key,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,amount,payment_date,rental_month
8787,10136,2005-07-31,3142,2,2005-08-03,1,2.99,2005-07-31,7
8788,10137,2005-07-31,612,236,2005-08-07,1,4.99,2005-07-31,7
8789,10138,2005-07-31,179,225,2005-08-07,2,2.99,2005-07-31,7
8790,10139,2005-07-31,407,441,2005-08-04,1,1.99,2005-07-31,7
8791,10140,2005-07-31,2494,550,2005-08-07,2,4.99,2005-07-31,7
8792,10141,2005-07-31,8,8,2005-08-06,1,0.99,2005-07-31,7
8793,10142,2005-07-31,1839,257,2005-08-09,2,4.99,2005-07-31,7
8794,10143,2005-07-31,2139,271,2005-08-09,2,7.99,2005-07-31,7
8795,10144,2005-07-31,3011,49,2005-08-05,1,4.99,2005-07-31,7
8796,10145,2005-07-31,2511,361,2005-08-06,1,1.99,2005-07-31,7
8797,10146,2005-07-31,1721,559,2005-08-02,1,2.99,2005-07-31,7
8798,10147,2005-07-31,1351,198,2005-08-02,2,2.99,2005-07-31,7
8799,10148,2005-07-31,1381,63,2005-08-05,2,0.99,2005-07-31,7
8800,10149,2005-07-31,890,276,2005-08-07,2,5.99,2005-07-31,7
8801,10150,2005-07-31,2328,419,2005-08-05,2,2.99,2005-07-31,7
8802,10151,2005-07-31,4442,361,2005-08-01,1,4.99,2005-07-31,7
8803,10152,2005-07-31,1114,244,2005-08-08,2,5.99,2005-07-31,7
8804,10153,2005-07-31,2945,297,2005-08-06,2,0.99,2005-07-31,7
8805,10154,2005-07-31,2745,149,2005-08-07,2,2.99,2005-07-31,7
8806,10155,2005-07-31,3176,235,2005-08-07,1,0.99,2005-07-31,7
8807,10156,2005-07-31,141,179,2005-08-02,2,4.99,2005-07-31,7
8808,10157,2005-07-31,2960,232,2005-08-01,1,2.99,2005-07-31,7
8809,10158,2005-07-31,1626,393,2005-08-08,2,1.99,2005-07-31,7
8810,10159,2005-07-31,1174,515,2005-08-03,2,4.99,2005-07-31,7
8811,10160,2005-07-31,863,295,2005-08-05,1,4.99,2005-07-31,7
8812,10161,2005-07-31,2651,120,2005-08-02,2,0.99,2005-07-31,7
8813,10162,2005-07-31,1327,475,2005-08-07,2,3.99,2005-07-31,7
8814,10163,2005-07-31,2811,425,2005-08-01,2,0.99,2005-07-31,7
8815,10164,2005-07-31,1405,89,2005-08-05,1,4.99,2005-07-31,7
8816,10165,2005-07-31,3476,50,2005-08-06,1,0.99,2005-07-31,7
8817,10166,2005-07-31,4304,484,2005-08-07,2,8.99,2005-07-31,7
8818,10167,2005-07-31,1222,129,2005-08-06,2,5.99,2005-07-31,7
8819,10168,2005-07-31,4548,570,2005-08-02,1,2.99,2005-07-31,7
8820,10169,2005-07-31,2675,57,2005-08-05,2,4.99,2005-07-31,7
8821,10170,2005-07-31,804,41,2005-08-08,2,7.99,2005-07-31,7
8822,10171,2005-07-31,1367,401,2005-08-03,1,0.99,2005-07-31,7
8823,10172,2005-07-31,2506,426,2005-08-09,1,10.99,2005-07-31,7
8824,10173,2005-07-31,2527,326,2005-08-08,2,4.99,2005-07-31,7
8825,10174,2005-07-31,2459,359,2005-08-06,2,5.99,2005-07-31,7
8826,10175,2005-07-31,3672,137,2005-08-09,1,6.99,2005-07-31,7
8827,10176,2005-07-31,1181,19,2005-08-09,2,7.99,2005-07-31,7
8828,10177,2005-07-31,2242,279,2005-08-03,2,2.99,2005-07-31,7
8829,10178,2005-07-31,1582,491,2005-08-03,1,4.99,2005-07-31,7
8830,10179,2005-07-31,2136,131,2005-08-01,2,2.99,2005-07-31,7
8831,10180,2005-07-31,757,50,2005-08-09,2,6.99,2005-07-31,7
8832,10181,2005-08-01,3111,113,2005-08-04,1,4.99,2005-08-01,8
8833,10182,2005-08-01,4112,578,2005-08-09,2,2.99,2005-08-01,8
8834,10183,2005-08-01,4319,377,2005-08-09,1,8.99,2005-08-01,8
8835,10184,2005-08-01,2785,77,2005-08-05,2,4.99,2005-08-01,8
8836,10185,2005-08-01,1266,64,2005-08-03,1,0.99,2005-08-01,8
8837,10186,2005-08-01,4563,294,2005-08-07,1,0.99,2005-08-01,8
8838,10187,2005-08-01,1629,400,2005-08-05,2,2.99,2005-08-01,8
8839,10188,2005-08-01,1221,331,2005-08-08,2,6.99,2005-08-01,8
8840,10189,2005-08-01,616,509,2005-08-03,2,4.99,2005-08-01,8
8841,10190,2005-08-01,4411,138,2005-08-01,2,4.99,2005-08-01,8
8842,10191,2005-08-01,1131,196,2005-08-06,1,4.99,2005-08-01,8
8843,10192,2005-08-01,1632,569,2005-08-05,2,2.99,2005-08-01,8
8844,10193,2005-08-01,2036,358,2005-08-07,1,2.99,2005-08-01,8
8845,10194,2005-08-01,1447,290,2005-08-06,2,1.99,2005-08-01,8
8846,10195,2005-08-01,2691,396,2005-08-08,2,6.99,2005-08-01,8
8847,10196,2005-08-01,3070,199,2005-08-05,1,2.99,2005-08-01,8
8848,10197,2005-08-01,1186,127,2005-08-07,2,2.99,2005-08-01,8
8849,10198,2005-08-01,1297,366,2005-08-07,2,2.99,2005-08-01,8
8850,10199,2005-08-01,3665,526,2005-08-05,1,2.99,2005-08-01,8
8851,10200,2005-08-01,580,421,2005-08-05,1,4.99,2005-08-01,8
8852,10201,2005-08-01,3649,299,2005-08-08,2,0.99,2005-08-01,8
8853,10202,2005-08-01,1099,306,2005-08-08,1,6.99,2005-08-01,8
8854,10203,2005-08-01,1096,157,2005-08-04,2,4.99,2005-08-01,8
8855,10204,2005-08-01,764,572,2005-08-05,1,4.99,2005-08-01,8
8856,10205,2005-08-01,33,87,2005-08-06,1,4.99,2005-08-01,8
8857,10206,2005-08-01,4479,90,2005-08-10,2,7.99,2005-08-01,8
8858,10207,2005-08-01,2925,334,2005-08-05,2,3.99,2005-08-01,8
8859,10208,2005-08-01,3324,246,2005-08-04,2,4.99,2005-08-01,8
8860,10209,2005-08-01,2429,303,2005-08-03,2,2.99,2005-08-01,8
8861,10210,2005-08-01,49,391,2005-08-10,1,7.99,2005-08-01,8
8862,10211,2005-08-01,810,530,2005-08-10,1,3.99,2005-08-01,8
8863,10212,2005-08-01,3728,324,2005-08-02,1,2.99,2005-08-01,8
8864,10213,2005-08-01,1462,106,2005-08-09,1,8.99,2005-08-01,8
8865,10214,2005-08-01,648,597,2005-08-01,2,0.99,2005-08-01,8
8866,10215,2005-08-01,838,345,2005-08-09,2,8.99,2005-08-01,8
8867,10216,2005-08-01,3603,436,2005-08-08,2,3.99,2005-08-01,8
8868,10217,2005-08-01,1193,389,2005-08-09,1,4.99,2005-08-01,8
8869,10218,2005-08-01,3886,101,2005-08-05,1,0.99,2005-08-01,8
8870,10219,2005-08-01,2262,505,2005-08-10,2,5.99,2005-08-01,8
8871,10220,2005-08-01,3920,294,2005-08-04,2,4.99,2005-08-01,8
8872,10221,2005-08-01,3051,373,2005-08-03,2,4.99,2005-08-01,8
8873,10222,2005-08-01,1214,295,2005-08-08,1,0.99,2005-08-01,8
8874,10223,2005-08-01,1370,522,2005-08-02,1,0.99,2005-08-01,8
8875,10224,2005-08-01,1443,587,2005-08-05,2,4.99,2005-08-01,8
8876,10225,2005-08-01,3131,498,2005-08-06,1,0.99,2005-08-01,8
8877,10226,2005-08-01,3067,107,2005-08-08,1,4.99,2005-08-01,8
8878,10227,2005-08-01,872,571,2005-08-09,2,2.99,2005-08-01,8
8879,10228,2005-08-01,1742,106,2005-08-06,2,2.99,2005-08-01,8
8880,10229,2005-08-01,3459,175,2005-08-10,1,7.99,2005-08-01,8
8881,10230,2005-08-01,76,398,2005-08-05,2,2.99,2005-08-01,8
8882,10231,2005-08-01,1056,511,2005-08-06,1,2.99,2005-08-01,8
8883,10232,2005-08-01,586,512,2005-08-03,1,4.99,2005-08-01,8
8884,10233,2005-08-01,4571,459,2005-08-10,2,6.99,2005-08-01,8
8885,10234,2005-08-01,1641,207,2005-08-09,2,3.99,2005-08-01,8
8886,10235,2005-08-01,2850,30,2005-08-10,2,6.99,2005-08-01,8
8887,10236,2005-08-01,3754,470,2005-08-01,1,0.99,2005-08-01,8
8888,10237,2005-08-01,432,313,2005-08-07,1,5.99,2005-08-01,8
8889,10238,2005-08-01,561,192,2005-08-02,1,0.99,2005-08-01,8
8890,10239,2005-08-01,1232,467,2005-08-04,2,0.99,2005-08-01,8
8891,10240,2005-08-01,4494,109,2005-08-07,2,0.99,2005-08-01,8
8892,10241,2005-08-01,1526,161,2005-08-08,1,5.99,2005-08-01,8
8893,10242,2005-08-01,1825,342,2005-08-02,2,4.99,2005-08-01,8
8894,10243,2005-08-01,2236,132,2005-08-06,1,4.99,2005-08-01,8
8895,10244,2005-08-01,567,51,2005-08-06,2,4.99,2005-08-01,8
8896,10245,2005-08-01,2880,163,2005-08-02,1,0.99,2005-08-01,8
8897,10246,2005-08-01,3598,261,2005-08-09,2,1.99,2005-08-01,8
8898,10247,2005-08-01,4035,189,2005-08-09,1,9.99,2005-08-01,8
8899,10248,2005-08-01,2146,298,2005-08-08,2,6.99,2005-08-01,8
8900,10249,2005-08-01,135,437,2005-08-06,1,0.99,2005-08-01,8
8901,10250,2005-08-01,3706,116,2005-08-07,2,1.99,2005-08-01,8
8902,10251,2005-08-01,2986,39,2005-08-06,1,4.99,2005-08-01,8
8903,10252,2005-08-01,2380,86,2005-08-10,2,8.99,2005-08-01,8
8904,10253,2005-08-01,1406,101,2005-08-08,2,6.99,2005-08-01,8
8905,10254,2005-08-01,2238,416,2005-08-05,1,3.99,2005-08-01,8
8906,10255,2005-08-01,4558,459,2005-08-03,1,4.99,2005-08-01,8
8907,10256,2005-08-01,780,58,2005-08-05,2,4.99,2005-08-01,8
8908,10257,2005-08-01,2403,543,2005-08-04,2,0.99,2005-08-01,8
8909,10258,2005-08-01,2062,469,2005-08-08,2,4.99,2005-08-01,8
8910,10259,2005-08-01,1881,566,2005-08-03,1,2.99,2005-08-01,8
8911,10260,2005-08-01,2864,461,2005-08-05,2,2.99,2005-08-01,8
8912,10261,2005-08-01,2346,50,2005-08-01,2,4.99,2005-08-01,8
8913,10262,2005-08-01,3842,181,2005-08-08,2,4.99,2005-08-01,8
8914,10263,2005-08-01,2420,415,2005-08-08,2,5.99,2005-08-01,8
8915,10264,2005-08-01,1374,297,2005-08-08,2,4.99,2005-08-01,8
8916,10265,2005-08-01,3338,510,2005-08-08,1,7.99,2005-08-01,8
8917,10266,2005-08-01,476,49,2005-08-06,1,0.99,2005-08-01,8
8918,10267,2005-08-01,3883,72,2005-08-07,1,0.99,2005-08-01,8
8919,10268,2005-08-01,2755,138,2005-08-08,1,3.99,2005-08-01,8
8920,10269,2005-08-01,2537,39,2005-08-02,1,4.99,2005-08-01,8
8921,10270,2005-08-01,2025,168,2005-08-07,2,0.99,2005-08-01,8
8922,10271,2005-08-01,3692,6,2005-08-07,1,2.99,2005-08-01,8
8923,10272,2005-08-01,128,273,2005-08-10,2,8.99,2005-08-01,8
8924,10273,2005-08-01,1458,212,2005-08-07,1,4.99,2005-08-01,8
8925,10274,2005-08-01,2916,375,2005-08-04,2,0.99,2005-08-01,8
8926,10275,2005-08-01,669,463,2005-08-08,1,3.99,2005-08-01,8
8927,10276,2005-08-01,2201,48,2005-08-03,1,2.99,2005-08-01,8
8928,10277,2005-08-01,1472,176,2005-08-05,1,2.99,2005-08-01,8
8929,10278,2005-08-01,2497,154,2005-08-08,1,6.99,2005-08-01,8
8930,10279,2005-08-01,3794,247,2005-08-07,2,1.99,2005-08-01,8
8931,10280,2005-08-01,1457,542,2005-08-07,2,4.99,2005-08-01,8
8932,10281,2005-08-01,1047,549,2005-08-02,1,0.99,2005-08-01,8
8933,10282,2005-08-01,617,472,2005-08-07,1,6.99,2005-08-01,8
8934,10283,2005-08-01,4237,462,2005-08-07,1,2.99,2005-08-01,8
8935,10284,2005-08-01,2879,20,2005-08-09,1,4.99,2005-08-01,8
8936,10285,2005-08-01,4523,167,2005-08-05,2,3.99,2005-08-01,8
8937,10286,2005-08-01,498,532,2005-08-10,2,6.99,2005-08-01,8
8938,10287,2005-08-01,125,141,2005-08-05,2,3.99,2005-08-01,8
8939,10288,2005-08-01,572,63,2005-08-06,1,6.99,2005-08-01,8
8940,10289,2005-08-01,3153,566,2005-08-08,1,6.99,2005-08-01,8
8941,10290,2005-08-01,4542,364,2005-08-08,2,5.99,2005-08-01,8
8942,10291,2005-08-01,2056,420,2005-08-05,2,4.99,2005-08-01,8
8943,10292,2005-08-01,2562,340,2005-08-01,2,2.99,2005-08-01,8
8944,10293,2005-08-01,1570,258,2005-08-05,2,1.99,2005-08-01,8
8945,10294,2005-08-01,528,28,2005-08-09,2,6.99,2005-08-01,8
8946,10295,2005-08-01,2355,123,2005-08-10,1,8.99,2005-08-01,8
8947,10296,2005-08-01,1958,573,2005-08-01,1,0.99,2005-08-01,8
8948,10297,2005-08-01,2795,289,2005-08-09,1,7.99,2005-08-01,8
8949,10298,2005-08-01,1383,323,2005-08-05,2,0.99,2005-08-01,8
8950,10299,2005-08-01,1125,369,2005-08-04,1,0.99,2005-08-01,8
8951,10300,2005-08-01,4334,207,2005-08-04,1,0.99,2005-08-01,8
8952,10301,2005-08-01,3072,583,2005-08-04,2,4.99,2005-08-01,8
8953,10302,2005-08-01,1043,144,2005-08-01,2,0.99,2005-08-01,8
8954,10303,2005-08-01,936,479,2005-08-06,2,4.99,2005-08-01,8
8955,10304,2005-08-01,1538,346,2005-08-07,1,5.99,2005-08-01,8
8956,10305,2005-08-01,2946,160,2005-08-07,1,2.99,2005-08-01,8
8957,10306,2005-08-01,2819,541,2005-08-09,1,5.99,2005-08-01,8
8958,10307,2005-08-01,975,332,2005-08-04,2,0.99,2005-08-01,8
8959,10308,2005-08-01,588,240,2005-08-09,2,7.99,2005-08-01,8
8960,10309,2005-08-01,1505,156,2005-08-09,2,6.99,2005-08-01,8
8961,10310,2005-08-01,9,271,2005-08-04,2,4.99,2005-08-01,8
8962,10311,2005-08-01,4211,151,2005-08-02,1,4.99,2005-08-01,8
8963,10312,2005-08-01,4389,172,2005-08-08,2,3.99,2005-08-01,8
8964,10313,2005-08-01,1194,80,2005-08-04,2,0.99,2005-08-01,8
8965,10314,2005-08-01,1548,252,2005-08-06,2,0.99,2005-08-01,8
8966,10315,2005-08-01,895,258,2005-08-07,1,4.99,2005-08-01,8
8967,10316,2005-08-01,1907,469,2005-08-06,2,4.99,2005-08-01,8
8968,10317,2005-08-01,110,561,2005-08-06,2,2.99,2005-08-01,8
8969,10318,2005-08-01,885,548,2005-08-04,1,0.99,2005-08-01,8
8970,10319,2005-08-01,3120,394,2005-08-05,2,4.99,2005-08-01,8
8971,10320,2005-08-01,2298,152,2005-08-08,1,6.99,2005-08-01,8
8972,10321,2005-08-01,4512,177,2005-08-03,1,4.99,2005-08-01,8
8973,10322,2005-08-01,1543,535,2005-08-08,2,5.99,2005-08-01,8
8974,10323,2005-08-01,3539,577,2005-08-06,1,4.99,2005-08-01,8
8975,10324,2005-08-01,523,25,2005-08-09,2,5.99,2005-08-01,8
8976,10325,2005-08-01,2749,258,2005-08-08,1,5.99,2005-08-01,8
8977,10326,2005-08-01,3856,325,2005-08-02,1,4.99,2005-08-01,8
8978,10327,2005-08-01,328,382,2005-08-07,2,3.99,2005-08-01,8
8979,10328,2005-08-01,1191,85,2005-08-01,2,4.99,2005-08-01,8
8980,10329,2005-08-01,2289,302,2005-08-03,1,0.99,2005-08-01,8
8981,10330,2005-08-01,1580,7,2005-08-07,2,6.99,2005-08-01,8
8982,10331,2005-08-01,4152,575,2005-08-07,1,4.99,2005-08-01,8
8983,10332,2005-08-01,642,258,2005-08-10,2,6.99,2005-08-01,8
8984,10333,2005-08-01,3955,499,2005-08-04,2,0.99,2005-08-01,8
8985,10334,2005-08-01,3387,445,2005-08-09,1,1.99,2005-08-01,8
8986,10335,2005-08-01,323,33,2005-08-05,1,2.99,2005-08-01,8
8987,10336,2005-08-01,1091,370,2005-08-03,2,4.99,2005-08-01,8
8988,10337,2005-08-01,307,451,2005-08-10,1,8.99,2005-08-01,8
8989,10338,2005-08-01,1295,339,2005-08-09,2,3.99,2005-08-01,8
8990,10339,2005-08-01,615,363,2005-08-10,2,6.99,2005-08-01,8
8991,10340,2005-08-01,3608,568,2005-08-06,1,2.99,2005-08-01,8
8992,10341,2005-08-01,3304,445,2005-08-07,1,0.99,2005-08-01,8
8993,10342,2005-08-01,332,140,2005-08-10,1,6.99,2005-08-01,8
8994,10343,2005-08-01,2627,267,2005-08-02,2,2.99,2005-08-01,8
8995,10344,2005-08-01,3673,367,2005-08-06,1,4.99,2005-08-01,8
8996,10345,2005-08-01,3985,42,2005-08-04,2,2.99,2005-08-01,8
8997,10346,2005-08-01,4192,476,2005-08-06,1,4.99,2005-08-01,8
8998,10347,2005-08-01,953,574,2005-08-04,1,4.99,2005-08-01,8
8999,10348,2005-08-01,2076,14,2005-08-04,2,2.99,2005-08-01,8
9000,10349,2005-08-01,114,295,2005-08-08,1,3.99,2005-08-01,8
9001,10350,2005-08-01,2067,78,2005-08-05,1,3.99,2005-08-01,8
9002,10351,2005-08-01,3725,173,2005-08-08,1,5.99,2005-08-01,8
9003,10352,2005-08-01,1288,564,2005-08-05,2,1.99,2005-08-01,8
9004,10353,2005-08-01,1446,535,2005-08-08,1,3.99,2005-08-01,8
9005,10354,2005-08-01,1680,416,2005-08-06,1,2.99,2005-08-01,8
9006,10355,2005-08-01,2158,161,2005-08-02,2,0.99,2005-08-01,8
9007,10356,2005-08-01,313,56,2005-08-10,1,6.99,2005-08-01,8
9008,10357,2005-08-01,3102,475,2005-08-04,2,0.99,2005-08-01,8
9009,10358,2005-08-01,3039,517,2005-08-03,1,4.99,2005-08-01,8
9010,10359,2005-08-01,259,369,2005-08-06,2,3.99,2005-08-01,8
9011,10360,2005-08-01,1129,443,2005-08-05,1,0.99,2005-08-01,8
9012,10361,2005-08-01,318,529,2005-08-10,2,10.99,2005-08-01,8
9013,10362,2005-08-01,72,181,2005-08-10,2,6.99,2005-08-01,8
9014,10363,2005-08-01,320,174,2005-08-05,1,2.99,2005-08-01,8
9015,10364,2005-08-01,1842,317,2005-08-09,2,2.99,2005-08-01,8
9016,10365,2005-08-01,4032,442,2005-08-06,1,6.99,2005-08-01,8
9017,10366,2005-08-01,2654,119,2005-08-05,1,3.99,2005-08-01,8
9018,10367,2005-08-01,3408,242,2005-08-04,2,0.99,2005-08-01,8
9019,10368,2005-08-01,3535,593,2005-08-08,2,3.99,2005-08-01,8
9020,10369,2005-08-01,2534,424,2005-08-07,1,4.99,2005-08-01,8
9021,10370,2005-08-01,4358,546,2005-08-05,2,0.99,2005-08-01,8
9022,10371,2005-08-01,923,327,2005-08-04,2,0.99,2005-08-01,8
9023,10372,2005-08-01,635,419,2005-08-06,1,2.99,2005-08-01,8
9024,10373,2005-08-01,1754,588,2005-08-02,1,4.99,2005-08-01,8
9025,10374,2005-08-01,4351,307,2005-08-07,2,0.99,2005-08-01,8
9026,10375,2005-08-01,857,202,2005-08-06,2,2.99,2005-08-01,8
9027,10376,2005-08-01,4194,474,2005-08-07,2,5.99,2005-08-01,8
9028,10377,2005-08-01,2401,559,2005-08-10,2,3.99,2005-08-01,8
9029,10378,2005-08-01,4110,113,2005-08-06,1,0.99,2005-08-01,8
9030,10379,2005-08-01,3103,141,2005-08-06,1,1.99,2005-08-01,8
9031,10380,2005-08-01,2225,533,2005-08-02,1,2.99,2005-08-01,8
9032,10381,2005-08-01,522,412,2005-08-05,1,2.99,2005-08-01,8
9033,10382,2005-08-01,4455,242,2005-08-02,1,4.99,2005-08-01,8
9034,10383,2005-08-01,4166,592,2005-08-03,2,0.99,2005-08-01,8
9035,10384,2005-08-01,2622,366,2005-08-02,1,4.99,2005-08-01,8
9036,10385,2005-08-01,778,179,2005-08-06,1,4.99,2005-08-01,8
9037,10386,2005-08-01,1568,26,2005-08-07,2,3.99,2005-08-01,8
9038,10387,2005-08-01,1651,87,2005-08-08,1,4.99,2005-08-01,8
9039,10388,2005-08-01,3180,99,2005-08-09,2,7.99,2005-08-01,8
9040,10389,2005-08-01,3534,346,2005-08-08,2,3.99,2005-08-01,8
9041,10390,2005-08-01,1489,502,2005-08-09,2,4.99,2005-08-01,8
9042,10391,2005-08-01,2203,357,2005-08-04,2,2.99,2005-08-01,8
9043,10392,2005-08-01,3017,12,2005-08-10,1,10.99,2005-08-01,8
9044,10393,2005-08-01,808,258,2005-08-05,1,0.99,2005-08-01,8
9045,10394,2005-08-01,1655,128,2005-08-05,1,2.99,2005-08-01,8
9046,10395,2005-08-01,279,129,2005-08-05,2,2.99,2005-08-01,8
9047,10396,2005-08-01,2982,284,2005-08-08,1,7.99,2005-08-01,8
9048,10397,2005-08-01,4168,504,2005-08-03,1,0.99,2005-08-01,8
9049,10398,2005-08-01,4306,174,2005-08-04,1,4.99,2005-08-01,8
9050,10399,2005-08-01,2515,204,2005-08-10,1,5.99,2005-08-01,8
9051,10400,2005-08-01,3897,132,2005-08-10,1,6.99,2005-08-01,8
9052,10401,2005-08-01,1560,564,2005-08-02,1,4.99,2005-08-01,8
9053,10402,2005-08-01,274,410,2005-08-04,1,4.99,2005-08-01,8
9054,10403,2005-08-01,1968,494,2005-08-03,2,0.99,2005-08-01,8
9055,10404,2005-08-01,2580,253,2005-08-07,1,4.99,2005-08-01,8
9056,10405,2005-08-01,3641,463,2005-08-05,2,0.99,2005-08-01,8
9057,10406,2005-08-01,2614,391,2005-08-02,1,2.99,2005-08-01,8
9058,10407,2005-08-01,543,101,2005-08-02,2,0.99,2005-08-01,8
9059,10408,2005-08-01,4144,334,2005-08-09,2,4.99,2005-08-01,8
9060,10409,2005-08-01,2804,449,2005-08-02,2,2.99,2005-08-01,8
9061,10410,2005-08-01,3901,247,2005-08-10,1,6.99,2005-08-01,8
9062,10411,2005-08-01,1946,522,2005-08-10,2,3.99,2005-08-01,8
9063,10412,2005-08-01,1555,325,2005-08-04,2,0.99,2005-08-01,8
9064,10413,2005-08-01,1018,376,2005-08-08,1,3.99,2005-08-01,8
9065,10414,2005-08-01,1271,361,2005-08-04,2,0.99,2005-08-01,8
9066,10415,2005-08-01,2597,591,2005-08-04,1,4.99,2005-08-01,8
9067,10416,2005-08-01,2629,449,2005-08-10,2,4.99,2005-08-01,8
9068,10417,2005-08-01,3675,427,2005-08-02,2,4.99,2005-08-01,8
9069,10418,2005-08-01,1692,248,2005-08-04,2,4.99,2005-08-01,8
9070,10419,2005-08-01,415,66,2005-08-06,2,0.99,2005-08-01,8
9071,10420,2005-08-01,3490,354,2005-08-06,2,6.99,2005-08-01,8
9072,10421,2005-08-01,925,262,2005-08-03,2,0.99,2005-08-01,8
9073,10422,2005-08-01,37,166,2005-08-10,2,7.99,2005-08-01,8
9074,10423,2005-08-01,739,7,2005-08-08,1,5.99,2005-08-01,8
9075,10424,2005-08-01,1921,88,2005-08-06,1,0.99,2005-08-01,8
9076,10425,2005-08-01,322,447,2005-08-05,1,2.99,2005-08-01,8
9077,10426,2005-08-01,1325,305,2005-08-09,1,4.99,2005-08-01,8
9078,10427,2005-08-01,2978,356,2005-08-07,2,3.99,2005-08-01,8
9079,10428,2005-08-01,4245,46,2005-08-02,2,4.99,2005-08-01,8
9080,10429,2005-08-01,3894,511,2005-08-10,1,2.99,2005-08-01,8
9081,10430,2005-08-01,1150,471,2005-08-03,1,2.99,2005-08-01,8
9082,10431,2005-08-01,1074,138,2005-08-07,2,5.99,2005-08-01,8
9083,10432,2005-08-01,4238,450,2005-08-08,2,2.99,2005-08-01,8
9084,10433,2005-08-01,1508,517,2005-08-05,2,4.99,2005-08-01,8
9085,10434,2005-08-01,4073,73,2005-08-06,1,4.99,2005-08-01,8
9086,10435,2005-08-01,1934,392,2005-08-08,1,4.99,2005-08-01,8
9087,10436,2005-08-01,4026,455,2005-08-04,1,0.99,2005-08-01,8
9088,10437,2005-08-01,14,1,2005-08-10,1,4.99,2005-08-01,8
9089,10438,2005-08-01,4217,316,2005-08-09,2,7.99,2005-08-01,8
9090,10439,2005-08-01,2711,332,2005-08-08,1,0.99,2005-08-01,8
9091,10440,2005-08-01,842,299,2005-08-02,2,2.99,2005-08-01,8
9092,10441,2005-08-01,4122,176,2005-08-03,2,0.99,2005-08-01,8
9093,10442,2005-08-01,4570,40,2005-08-05,2,2.99,2005-08-01,8
9094,10443,2005-08-01,1965,403,2005-08-04,2,2.99,2005-08-01,8
9095,10444,2005-08-01,3242,106,2005-08-09,1,8.99,2005-08-01,8
9096,10445,2005-08-01,3582,211,2005-08-08,2,2.99,2005-08-01,8
9097,10446,2005-08-01,2671,95,2005-08-04,2,0.99,2005-08-01,8
9098,10447,2005-08-01,1198,241,2005-08-08,1,3.99,2005-08-01,8
9099,10448,2005-08-01,2254,311,2005-08-02,2,4.99,2005-08-01,8
9100,10449,2005-08-01,1395,213,2005-08-05,1,2.99,2005-08-01,8
9101,10450,2005-08-01,234,380,2005-08-08,1,1.99,2005-08-01,8
9102,10451,2005-08-01,2435,9,2005-08-03,2,0.99,2005-08-01,8
9103,10452,2005-08-01,1973,442,2005-08-04,2,0.99,2005-08-01,8
9104,10453,2005-08-01,1531,188,2005-08-08,2,5.99,2005-08-01,8
9105,10454,2005-08-01,397,9,2005-08-04,2,4.99,2005-08-01,8
9106,10455,2005-08-01,4197,99,2005-08-05,1,1.99,2005-08-01,8
9107,10456,2005-08-01,4339,81,2005-08-06,1,0.99,2005-08-01,8
9108,10457,2005-08-01,3052,121,2005-08-06,2,5.99,2005-08-01,8
9109,10458,2005-08-01,1500,309,2005-08-02,1,2.99,2005-08-01,8
9110,10459,2005-08-01,201,131,2005-08-03,1,4.99,2005-08-01,8
9111,10460,2005-08-01,4504,197,2005-08-09,1,3.99,2005-08-01,8
9112,10461,2005-08-01,3212,270,2005-08-09,1,7.99,2005-08-01,8
9113,10462,2005-08-01,4526,193,2005-08-02,2,2.99,2005-08-01,8
9114,10463,2005-08-01,1301,291,2005-08-10,1,4.99,2005-08-01,8
9115,10464,2005-08-01,464,427,2005-08-06,1,5.99,2005-08-01,8
9116,10465,2005-08-01,4384,534,2005-08-10,2,5.99,2005-08-01,8
9117,10466,2005-08-01,138,2,2005-08-06,1,0.99,2005-08-01,8
9118,10467,2005-08-01,3773,412,2005-08-09,2,5.99,2005-08-01,8
9119,10468,2005-08-01,2115,129,2005-08-05,2,0.99,2005-08-01,8
9120,10469,2005-08-01,3054,466,2005-08-05,2,4.99,2005-08-01,8
9121,10470,2005-08-01,82,523,2005-08-05,1,1.99,2005-08-01,8
9122,10471,2005-08-01,1684,135,2005-08-07,2,0.99,2005-08-01,8
9123,10472,2005-08-01,506,405,2005-08-04,1,4.99,2005-08-01,8
9124,10473,2005-08-01,3034,329,2005-08-10,2,7.99,2005-08-01,8
9125,10474,2005-08-01,4482,488,2005-08-08,1,5.99,2005-08-01,8
9126,10475,2005-08-01,2931,115,2005-08-10,2,4.99,2005-08-01,8
9127,10476,2005-08-01,1993,263,2005-08-10,1,6.99,2005-08-01,8
9128,10477,2005-08-01,235,506,2005-08-06,2,2.99,2005-08-01,8
9129,10478,2005-08-01,3885,417,2005-08-06,1,0.99,2005-08-01,8
9130,10479,2005-08-01,4580,275,2005-08-06,1,6.99,2005-08-01,8
9131,10480,2005-08-01,553,560,2005-08-03,1,4.99,2005-08-01,8
9132,10481,2005-08-01,229,170,2005-08-09,1,5.99,2005-08-01,8
9133,10482,2005-08-01,48,358,2005-08-02,2,4.99,2005-08-01,8
9134,10483,2005-08-01,1521,129,2005-08-04,1,2.99,2005-08-01,8
9135,10484,2005-08-01,1908,400,2005-08-03,1,2.99,2005-08-01,8
9136,10485,2005-08-01,29,50,2005-08-09,1,7.99,2005-08-01,8
